User Message,Assistant Message,Full Convo
"Hi {agent_name},
  
We already use CVENT for group bookings. ","Hello {lead_first_name},

Appreciate your swift reply and mentioning CVENT — many of our hotel collaborators indeed integrate into their group strategies. While CVENT often centers its attention on larger conventions and summits, Reposite is crafted to assist you in forming connections with travel and event experts who frequently organize group excursions and events. We're here to help nurture enduring partnerships and secure ongoing business for you. You’re eligible for the {price} annual rate (the most economical available) as you have been referred by a planner within the platform. You can explore all of our membership benefits <a href={membership_link}> here </a> .

A full membership unlocks unlimited outbound prospecting to forge new travel and event planner relationships, waives commissions on all bookings for a year, and allows unlimited submissions of proposals for matching itineraries seeking new venues.

My teammate, Dan, conducts twice-weekly office hours/Q&A sessions to tackle any queries you might have. Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration and for Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration  
Just let me know once you pick a date/time so I can give him a heads up.

Cheers,
{agent_name}","Example 33: {agent_name} differentiates between CVENT and Reposite and encourages the prospect to sign up.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi {agent_name},
  
We already use CVENT for group bookings. 

Assistant:
Hello {lead_first_name},

Appreciate your swift reply and mentioning CVENT — many of our hotel collaborators indeed integrate into their group strategies. While CVENT often centers its attention on larger conventions and summits, Reposite is crafted to assist you in forming connections with travel and event experts who frequently organize group excursions and events. We're here to help nurture enduring partnerships and secure ongoing business for you. You’re eligible for the {price} annual rate (the most economical available) as you have been referred by a planner within the platform. You can explore all of our membership benefits <a href={membership_link}> here </a>.

A full membership unlocks unlimited outbound prospecting to forge new travel and event planner relationships, waives commissions on all bookings for a year, and allows unlimited submissions of proposals for matching itineraries seeking new suppliers.

If you would like to learn more, our team hosts bi-weekly <a href={webinar_link}> webinars </a> for new and prospective members, if you’d prefer a one-one-one, you can book a time on the <a href={calendar_link}> calendar </a> that works best for you.

{agent_name}
"
"I think you may have us confused with another company or group. We are a graphic design and printing company. You can remove our information from your database.
{lead_first_name}","Hey {lead_first_name} - Not at all! For full transparency, {reseller_org_name} is looking for a local printing company for an event at {destination} to print custom menus and name cards for {group_size} guests. If this is something you're able to take on, you can either respond via the link in the initial email, or - if you're unable to find it in your inbox, you can view it and all the details directly in the platform by registering here. {nmqrurl} 

Travel and event planners on the Reposite platform have requests like these all the time. Would these types of group leads be relevant to you?

Best,
{agent_name}","Example 34: {agent_name} clarifies that Reposite also works with printing companies.

​​Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User: 
I think you may have us confused with another company or group. We are a graphic design and printing company. You can remove our information from your database.
{lead_first_name}

Assistant:

Hey {lead_first_name} - Not at all! For full transparency, {reseller_org_name} is looking for a local printing company for an event at {destination} to print custom menus and name cards for {group_size} guests. If this is something you're able to take on, you can either respond via the link in the initial email, or - if you're unable to find it in your inbox, you can view it and all the details directly in the platform by registering <a href= {nmqrurl} > here </a>.

Travel and event planners on the Reposite platform have requests like these all the time. Would these types of group leads be relevant to you?

Best,
{agent_name}

User:

OK. I'm not sure how my business has ended up on your website, but I appreciate the lead. I've replied to it online.

If you'd like to keep up on your database, please change the email to {email}

{lead_first_name}

Assistant:

Sounds great - to answer your question, one of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.

Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.

The first lead is complimentary, but if you're interested in receiving more leads and group planner partnerships, I'd highly recommend considering our full membership <a href={membership_link}> here </a> - it gives unlimited leads for a full year with no hidden fees or commissions / add-ons. 

Do you have other ways of tapping into the travel and event planning industries to grow these types of leads?

Cheers,
{agent_name}
"
"{agent_name}, 

Private parties aren’t really our thing. Sorry! 

 {lead_first_name}","Hi team - thanks for the context. In full transparency, our average group size for trips/events through Reposite is 72, and we've seen a lot of activity pick up in the {destination} area in the past few months. So if you're wanting to learn how to build a more consistent pipeline of group business, then I highly suggest checking out our membership program. You qualify for the {price} annual rate (lowest available) since you were invited by a planner on the platform. You can explore all of our membership benefits <a href={membership_link}> here </a> (which gives unlimited outbound prospecting for new travel and event planner partnerships, waives commission on all earned bookings for a year, and gives you unlimited opportunities to submit proposals for matching itineraries that are trying to source new venues).

They're not necessarily private parties, but they often are larger groups. Are you interested in growing a more consistent pipeline of group business?

Cheers,
{agent_name}","Example 35: {agent_name} explains that a Reposite membership means more than private parties.
Assistant:

Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

{agent_name}

user:
{agent_name}, 

Private parties aren’t really our thing. Sorry! 

{lead_first_name}

Assistant:

Completely understand. I can make a note of that going forward so that you only receive relevant leads. Even though this specific group doesn't make sense, I still highly recommend responding just to build the relationship - {reseller_org_name} plans a lot of events/trips in the area, and have told me that they're looking for long-term partners.

They're not necessarily private parties, but they often are larger groups. Are you interested in growing a more consistent pipeline of group business?

Cheers,
{agent_name}
"
"{agent_name}, 

Yes I'm very much that person indeed! I've been dealing with some personal family issues as of late that have finally come to rest.  
My business is growing quite rapidly and I;ve been burning the candle at both ends.  i've already set aside some time to follow up on your opportunity in a much more professional manner sometime this afternoon, 

Best Regards,
{lead_first_name}","Hi {lead_first_name}, 

I'm sincerely glad to hear that you're finding a balance amidst your swiftly growing business and personal commitments. Thumbs up to you for juggling it all! 

One of the travel planners we work with was sourcing suppliers via our Quote Request tool for their trip, and after doing some research you looked like a great fit so they reached out through Reposite.
 
Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes. You were invited to Reposite from one of these quote requests.
 
Your first lead through Reposite is complimentary, and you only owe Reposite a commission if you are awarded the booking. However, since you were identified by a planner through Reposite, you actually qualify for a full year of Reposite Membership benefits at {price} rate (lowest available). It's a no brainer if you're looking to get more group leads and connect with more group planners. You can explore all of our membership benefits <a href={membership_link}> here </a> .

Have you been wanting to grow your groups business?

Cheers,
{agent_name}","Example 36: {agent_name} shares a booking link for a prospect who needs to speak to someone.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
{agent_name}, 

Yes I'm very much that person indeed! I've been dealing with some personal family issues as of late that have finally come to rest.  
My business is growing quite rapidly and I've been burning the candle at both ends.  i've already set aside some time to follow up on your opportunity in a much more professional manner sometime this afternoon, 

Best Regards,
{lead_first_name}

Assistant:
Hi {lead_first_name}, 

I'm glad to hear that you're finding some time amidst your busy schedule!

Travel & event planners leverage Reposite as their all-in-one workspace to discover new suppliers, organize their trips & quotes, & build their itineraries. When they're planning trips, they’re able to research activity suppliers and request quotes.
 
Your first lead through Reposite is complimentary, and you only owe Reposite a commission if you are awarded the booking. A full membership unlocks unlimited outbound prospecting to forge new travel and event planner relationships, waives commissions on all bookings for a year, and allows unlimited submissions of proposals for matching itineraries seeking new suppliers. You can explore all of our membership benefits <a href={membership_link}> here </a> .

Have you been wanting to grow your groups business?

{agent_name}

User:
{agent_name}, 

Any chance that you have five to ten minutes to speak with me over the phone? 
I'm very much an old school oriented gentleman and I abhor getting bogged down 
with so much technology! Text, chat, email are all the same in that it's far too easy 
to misconstrue the intended message! Rather, I prefer to be able to hear the inflection in a person's voice! 

Respectfully 

{lead_first_name}

Assistant:

Hey {lead_first_name},

We typically offer bi-weekly <a href={webinar_link}> webinars </a> as the first option to help streamline things but given your busy schedule, we can certainly make an exception and set up a one-on-one call to walk you through everything. You can choose a time on the <a href={calendar_link}> calendar </a> that works best for you.

{agent_name}
"
"Hi {agent_name}

At this early stage, I will wait to see if any events transpire. 

Cheers
","That makes complete sense, but I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners are sent to our members a full 24 hours before they are made available to any users on our Basic plan. The data we have shows that responses submitted within those critical first 24 hours have a much higher likelihood of being booked, and for that reason, are almost always awarded to paying members. Our Basic plan is meant to showcase the functionality of the platform and expose you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading to a <a href={membership_link}> full membership </a> so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business.

For a bit of context, most members find that they pay for the cost of their membership ({price}) with their first booking. Definitely want to give you a chance to ask any follow-up questions. My colleague Dan runs office hours / Q&A sessions twice a week to answer any questions. 

Here are the links for Tuesdays: https://us02web.zoom.us/meeting/register/tZIoce2upjsuHNwRrZ06ZQ-n0R3QmpL585nc#/registration
For Thursdays: https://us02web.zoom.us/meeting/register/tZUrcu2qqz0jE9EswvqkJHpkEm_C6SvFd2dx#/registration
Just let me know once you pick a date/time so I can give him a heads up.

Cheers,
{agent_name}","Example 37: {agent_name} explains that a membership is more beneficial than a wait-and-see approach.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hi {agent_name}

At this early stage, I will wait to see if any events transpire. 

Cheers

Assistant: 
That makes complete sense, but I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners are sent to our members a full 24 hours before they are made available to any users on our Basic plan. The data we have shows that responses submitted within those critical first 24 hours have a much higher likelihood of being booked, and for that reason, are almost always awarded to paying members. Our Basic plan is meant to showcase the functionality of the platform and expose you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading to a <a href={membership_link}> full membership </a> so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business.

If you would like to learn more, our team hosts bi-weekly <a href={webinar_link}> webinars </a> for new and prospective members, if you’d prefer a one-one-one, you can book a time on the <a href={calendar_link}> calendar </a> that works best for you.

{agent_name}
"
"Hi {agent_name},
Thank you for reaching out, and I appreciate your warm words regarding our presence on Reposite and the opportunity with {reseller_org_name}.

To provide some insight into our ideal type of group business, we have a strong track record of successfully working with a diverse range of clients, including students, wedding groups, and international groups. We pride ourselves on delivering exceptional experiences tailored to each client's unique needs.

I'd also like to highlight that we have our own fleet of buses, which allows us to ensure top-notch transportation services for our clients. Furthermore, we hold permits for exclusive experiences, such as the bioluminescent bay night kayaking tour, access to El Yunque National Forest, and meet-and-greet services inside the airport terminal. It's important to note that we don't subcontract our services because we are the direct providers, which enables us to maintain strict quality control and a seamless customer experience.

We look forward to exploring potential opportunities on Reposite.

Best regards, 
{lead_first_name} {lead_last_name}","Hi {lead_first_name}, 

Thanks for sharing such detailed insights into your operations at {supplier_name}. I'm thrilled to hear of your prowess in handling a diverse range of groups and the unique experiences you offer your clients. I believe this will be immensely valuable to our planners network. 

To ensure the best visibility and connection with planners such as {reseller_org_name}, I highly recommend upgrading to our full membership. Your current basic free plan limits visibility and the ability to promote your property. With full membership, you gain unlimited control and access, connecting you with a wide network of planners organizing a variety of events. This effectively puts you on the fast track to win both inbound and outbound group business development efforts. 

You can review all of the membership benefits <a href={membership_link}> here </a> .

Are there other tools or resources you currently use to source group business? 

Best, 
{agent_name}
","Example 38: {agent_name} explains the benefits of upgrading to a full membership for a supplier who wants to wait to get a booking.

Assistant: 
Hey {lead_first_name} -

I saw you just set up an account for {supplier_name} on Reposite! Congrats on being invited by {reseller_org_name}.

So we can help tailor future leads for you: what's your ideal type of group business (corporate, student groups, international groups, luxury, etc.)?

Cheers,
{agent_name}

User:
Hi {agent_name},
Thank you for reaching out, and I appreciate your warm words regarding our presence on Reposite and the opportunity with {reseller_org_name}.

To provide some insight into our ideal type of group business, we have a strong track record of successfully working with a diverse range of clients, including students, wedding groups, and international groups. We pride ourselves on delivering exceptional experiences tailored to each client's unique needs.

I'd also like to highlight that we have our own fleet of buses, which allows us to ensure top-notch transportation services for our clients. Furthermore, we hold permits for exclusive experiences, such as the bioluminescent bay night kayaking tour, access to El Yunque National Forest, and meet-and-greet services inside the airport terminal. It's important to note that we don't subcontract our services because we are the direct providers, which enables us to maintain strict quality control and a seamless customer experience.

We look forward to exploring potential opportunities on Reposite.

Best regards, 
{lead_first_name} {lead_last_name}

Assistant:
Hi {lead_first_name}, 

Thanks for sharing such detailed insights into your operations at {supplier_name}. I'm thrilled to hear of your experience in handling a diverse range of groups and the unique offerings for your clients. I believe this will be immensely valuable to our planners network. 

If you have not already, you can sign up to respond directly to {reseller_org_name} by registering for free via this <a href={nmqrurl}> here </a>.

Basic plan users can maintain a free profile on the platform that is shareable with their existing network of planners. In other words, if you already have great connections with corporate meeting planners, travel agents, tour operators, etc and you want a tool for managing those relationships more efficiently, you can use Reposite to give your partners updates on pricing, menus, new offerings, etc. from one centralized workspace. Bookings that happen on the basic plan incur a 15% commission.

However, if you are looking to expand your network and drive more custom groups and private events, you'd want to upgrade to a membership. This will give you access to all relevant leads in your market, in addition to our prospecting tool, Discover, which allows you to filter through Reposite's network of professional planners who send business to your city. You can find all the details about our membership plan <a href={membership_link}> here </a>.

Are there other tools or resources you currently use to source group business? 

{agent_name}

User:
Hi {agent_name},
Thank you for your prompt response and for your kind words about {supplier_name}. I'm glad to hear that our offerings align well with your planners network.

I appreciate your recommendation to consider upgrading to a full membership. I'll definitely take a closer look at the membership benefits you've provided in the link. It's essential for us to maximize our visibility and connections within your network, so this option seems promising.
We're very interested in upgrading to a full membership, but we'd like to work with our first group first to ensure everything aligns as expected. Once we've had a successful experience with our initial engagement, we'll proceed with the membership to leverage the full benefits of your network.

Currently, we rely on a mix of tools and resources for sourcing group business, including industry-specific forums, social media platforms, and some partnerships with local event planning associations. However, we're always open to exploring new avenues that can help us expand our reach and enhance our business development efforts.
I'll review the membership details and discuss it further with my team to make an informed decision. Thanks again for your guidance and support.

Best regards, 
{lead_first_name}

Assistant:
That makes complete sense, and given your goal to maximize your visibility and connections, I want to be as transparent with you as possible.

RFPs submitted by our Planner Partners are sent to our members a full 24 hours before they are made available to any users on our Basic plan. The data we have shows that responses submitted within those critical first 24 hours have a much higher likelihood of being booked, and for that reason, are almost always awarded to paying members. Our Basic plan is meant to showcase the functionality of the platform and expose you to the types of planners and leads on the marketplace. If you think this is a good fit, I would highly recommend upgrading your membership so that you can start receiving more leads like this, networking with planners and actively work on increasing group bookings to your business.

If you would like to learn more, our team hosts bi-weekly <a href={webinar_link}> webinars </a> for new and prospective members, if you’d prefer a one-one-one, you can book a time on the <a href={calendar_link}> calendar </a> that works best for you.

{agent_name}
"
"Hello {agent_name},  
I do have a few more questions. 
How many caterings do you have in my area? In my case, we cover all the city, not just the neighborhood of {destination}, does this changes the price? Is there any kind of security that I will receive at least my investment back in the first year? 
Thanks 
{lead_first_name}","Hey {lead_first_name},

Regarding the number of requests in your area, the exact number is dynamic because the Reposite marketplace continues to evolve daily. As for the region that your service covers, the membership rate remains the same even if your services extend beyond {destination}. Therefore, you can connect with a broad network of planners without any additional cost!

Our platform is designed to connect you with travel and event professionals who are consistently planning group trips and events in your area, leading to long term partnerships and repeat business. In fact, the success of suppliers we work with often exceeds their initial membership investment due to rich connections with travel & event planners. Since the membership costs {price} per year and the average group size on Reposite last month was 72, even a single booking could potentially cover the cost! You can review all of the membership benefits <a href={membership_link}> here </a> , including:

Access to comprehensive industry-leading training to learn how to position your offerings and get in front of professional travel & event planners (4 x 1-hour sessions, $2k value)
Invites to VIP networking events, planner meet n' greets, and other networking opportunities
Added to the searchable database of over 2,100 professional planners within the Reposite network
Ability to proactively contact and build relationships with all professional planners on Reposite
 
Let me know if you have more questions, or if you're ready to take the next step to full membership!

Best,
{agent_name}","Example 39: {agent_name} shares the benefits of the membership with a prospect.
Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hello {agent_name},  
I do have a few more questions. 
How many caterings do you have in my area? In my case, we cover all the city, not just the neighborhood of {destination}, does this changes the price? Is there any kind of security that I will receive at least my investment back in the first year? 
Thanks 
{lead_first_name}

Assistant: 
Hey {lead_first_name},

Regarding the number of requests in your area, the exact number is dynamic because the Reposite marketplace continues to evolve daily. As for the region that your service covers, the membership rate remains the same even if your services extend beyond {destination}. Therefore, you can connect with a broad network of planners without any additional cost!

Our platform is designed to connect you with travel and event professionals who are consistently planning group trips and events in your area, leading to long term partnerships and repeat business. In fact, the success of suppliers we work with often exceeds their initial membership investment due to rich connections with travel & event planners. You can review all of the membership benefits <a href={membership_link}> here </a>.

If you’d like to set up a time to chat, you can book a time on the <a href={calendar_link}> calendar </a> that works best for you.

{agent_name}
"
"Hello
We only fly 4 to 5 passengers plus the pilot. We specialize in smaller and more personal groups. If you’re looking to fly large groups, call Arizona Balloons.
Thank you
{lead_first_name}","Hi {lead_first_name},

Thanks for your swift response! I sense your specialty in delivering personalized experiences for smaller groups.

Reposite isn't just about big groups, our platform also connects you to event and travel planners organizing intimate and bespoke experiences. This particular group is a group of 2, which would very well match your capacity of hosting 4 to 5 passengers at a time. If you're having trouble finding the original email, you can view the full request and respond directly to {reseller_org_name} via <a href={nmqrurl}> this link </a> .

The first lead is complimentary, but if you're interested in receiving more leads and planner partnerships, I'd highly recommend considering our <a href={membership_link}> membership program </a> - it gives unlimited leads for a full year with no hidden fees or commissions / add-ons. 

Do you currently have a strategy in place to drive business from travel planners?

Best, 
{agent_name}","Example 40: {agent_name} explains that smaller groups are also on Reposite.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User:
Hello
We only fly 4 to 5 passengers plus the pilot. We specialize in smaller and more personal groups. If you’re looking to fly large groups, call Arizona Balloons.
Thank you
{lead_first_name}

Assistant: 

Hi {lead_first_name},

Thanks for your swift response! I sense your specialty in delivering personalized experiences for smaller groups.

Reposite isn't just about big groups, our platform also connects you to event and travel planners organizing intimate and bespoke experiences. This particular group is a group of 2, which would very well match your capacity of hosting 4 to 5 passengers at a time. If you're having trouble finding the original email, you can view the full request and respond directly to {reseller_org_name} via <a href={nmqrurl}> this link </a> .

The first lead is complimentary, but if you're interested in receiving more leads and planner partnerships, I'd highly recommend considering our <a href={membership_link}> membership program </a>  - it gives unlimited leads for a full year with no hidden fees or commissions / add-ons. 

Do you currently have a strategy in place to drive business from travel planners?

Best, 
{agent_name}"
"Hi {agent_name}, 

Yes, I can help you with group events! Which date are you looking for, and for how many people? What type of event are you looking for? 

Please keep in mind we are not a regular restaurant that accepts dinner reservations; you must book a private event to have the club open past 7:30pm Tuesday-Friday, or any day outside of that. 

Best, 
{lead_first_name} {lead_last_name}","Hey {lead_first_name} -

That's awesome! The lead from {reseller_org_name}, who is interested in arranging an event with you. They are looking for a venue for {group_size} people in {destination} on {trip_dates}. The lead was originally sent directly to your inbox, but if you're unable to find it, you can view the full details, and respond directly to {reseller_org_name} via this custom <a href={nmqrurl}> link </a> . 

It's completely free to sign up, create your profile and respond to this lead. On our basic free plan, we charge a commission only on successful event bookings. We also offer a full Membership program where we waive all commissions and bring you even more opportunities (more info on full membership perks are <a href={membership_link}> here </a> ).

Do you have other platforms or tools in place to help drive group bookings?

Cheers,
{agent_name}","Example 41: {agent_name} reiterates the details of the event.

Assistant:
Hey {lead_first_name} -

I just saw you got a group reservation request through Reposite from {reseller_org_name}!

Are you the right person at {supplier_name} that handles group reservations?

Cheers,
{agent_name}

User: 

Hi {agent_name}, 

Yes, I can help you with group events! Which date are you looking for, and for how many people? What type of event are you looking for? 

Please keep in mind we are not a regular restaurant that accepts dinner reservations; you must book a private event to have the club open past 7:30pm Tuesday-Friday, or any day outside of that. 

Best, 
{lead_first_name} {lead_last_name}

Assistant:

Hey {lead_first_name} -

That's awesome! The lead from {reseller_org_name}, who is interested in arranging an event with you. They are looking for a venue for {group_size} people in {destination} on {trip_dates}. The lead was originally sent directly to your inbox, but if you're unable to find it, you can view the full details, and respond directly to {reseller_org_name} via this custom <a href={nmqrurl}> link </a> . 

It's completely free to sign up, create your profile and respond to this lead. On our basic free plan, we charge a commission only on successful event bookings. We also offer a full Membership program where we waive all commissions and bring you even more opportunities (more info on full membership perks are <a href={membership_link}> here </a> ).

Do you have other platforms or tools in place to help drive group bookings?

Cheers,
{agent_name}"
"Hi {agent_name},  
we really don't work with any group planners as we can only host six guests for overnight and fourteen for the day trips. We get our business mostly directly through our website and only here and there from agents and some last minute requests from local tour operators. 
So I am really curious how this could work to our advantage. We would like to extend our advertising in the US and are currently researching what are the most efficient ways to do that. 

Best regards 
{lead_first_name}","Hi {lead_first_name},

Thanks for providing that context, it's really helpful.

Since your business focuses more on smaller, personalized experiences, Reposite can certainly bring value. While some of our planners organize larger scale events or group travel, many specialize in intimate, bespoke experiences for smaller groups. They appreciate unique and personalized services like those of {supplier_name}.

Seems like our timing is perfect as you're considering new creative ways of advertising your offerings while staying cost-efficient. Reposite just launched an annual membership program, which allows you to proactively prospect with high-end luxury planners focusing on smaller groups, and also matches you automatically with all relevant itineraries that are being planned by Reposite planners in real time (and waives all commission on successful bookings as well). Since you were identified by a planner through Reposite, you actually qualify for a full year of Reposite Membership benefits at {price} rate (lowest available). You can review all of the membership benefits <a href={membership_link}> here </a> .

Does this sound like the cost-efficient solution that you've been looking for?
 
Cheers,
{agent_name}","Example 42: {agent_name} explains the benefits of signing up for a full membership. 

user:
Hi {agent_name},  
we really don't work with any group planners as we can only host six guests for overnight and fourteen for the day trips. We get our business mostly directly through our website and only here and there from agents and some last minute requests from local tour operators. 
So I am really curious how this could work to our advantage. We would like to extend our advertising in the US and are currently researching what are the most efficient ways to do that. 

Best regards 
{lead_first_name}

Assistant:
Hi {lead_first_name},

Thanks for providing that context, it's really helpful.

Since your business focuses more on smaller, personalized experiences, Reposite can certainly bring value. While some of our planners organize larger scale events or group travel, many specialize in intimate, bespoke experiences for smaller groups. They appreciate unique and personalized services like those of {supplier_name}.

Seems like our timing is perfect as you're considering new creative ways of advertising your offerings while staying cost-efficient. Reposite just launched an annual membership program, which allows you to proactively prospect with high-end luxury planners focusing on smaller groups, and also matches you automatically with all relevant itineraries that are being planned by Reposite planners in real time (and waives all commission on successful bookings as well). You can review all of the membership benefits <a href={membership_link}> here </a> .

Does this sound like the cost-efficient solution that you've been looking for?
 
Cheers,
{agent_name}
"
"I received the notification. Wasn't able to login. If you'll send over their contact info, I'd be glad to reach out. 

{lead_first_name} {lead_last_name}","Hey {lead_first_name},

Thanks for the heads up. It looks like you haven't claimed the account yet in order to complete the account set up to review the quote and respond. Try <a href={nmqrurl}> using this link </a> to sign up and set a password (once you set the password, you'll be taken directly to the quote request from {reseller_org_name}). Let me know if you're still having issues.

This particular lead is for a group of {group_size}, which is typical for professional group travel and event planners. The first lead is complimentary, but if you're interested in receiving more leads and group planner partnerships, I'd highly recommend considering our Membership <a href={membership_link}> here </a> - this allows unlimited access to leads for a full year and waives all commissions.

Do you have other systems in place to help drive group bookings?

Best,
{agent_name}  ","Example 43: {agent_name} explains the details of a login for a prospect who is having trouble.

Assistant: 

Hey Team -
I noticed that you recently received your very first quote request from a planner ({reseller_org_name}) on Reposite - congrats!

Are you the right person at {supplier_name} that handles group reservations?
 
Cheers,
{agent_name}

User:

I received the notification. Wasn't able to login. If you'll send over their contact info, I'd be glad to reach out. 

{lead_first_name} {lead_last_name}

Assistant:

Hey {lead_first_name},

Thanks for the heads up. It looks like you haven't claimed the account yet in order to complete the account set up to review the quote and respond. Try <a href={nmqrurl}> using this link </a> to sign up and set a password (once you set the password, you'll be taken directly to the quote request from {reseller_org_name}). Let me know if you're still having issues.

This particular lead is for a group of {group_size}, which is typical for professional group travel and event planners. The first lead is complimentary, but if you're interested in receiving more leads and group planner partnerships, I'd highly recommend considering our Membership <a href={membership_link}> here </a> - this allows unlimited access to leads for a full year and waives all commissions.

Do you have other systems in place to help drive group bookings?

Best,
{agent_name}  
"
"Hello {agent_name},

I am afraid we can not supply your request as we have the intuition that what your company wants is us to be registered in your business. I am sorry to inform you that we do not join any unknown business like yours. 

If you want to hire our services please provide the details of your request and we will respond with a quote.

Thank you
","Hi {lead_first_name},

Thank you for getting back to me. I can appreciate your hesitation not being familiar with our company so I’d like to provide you with some additional context:

Reposite is a marketplace connecting travel & event professionals to sought-after suppliers like yourself. Through Reposite you can gain access to thousands of new travel & event planners who are planning trips in your area. In this instance one of our planners, {reseller_org_name}, is actively planning a trip, thought you looked like a great fit, and reached out to request a quote.

There’s no cost to <a href={nmqrurl}> sign up </a>, create your profile, and respond to this lead within Reposite. We do charge a commission on successful bookings but through our <a href={membership_link}> Membership Program </a>, you receive all matching inbound leads with all commissions waived. You also gain full access to our network of planners, networking events, and virtual meet and greets. 

If you are interested in discussing membership benefits with a team member, you can schedule an appointment on my colleague’s <a href={calendar_link}> calendar </a> that works best for you.

Are you currently using any other sales or marketing tools to grow your groups business?

Best,
{agent_name} 
","Example 44: {agent_name} tries to ease suspicions about signing up on the Reposite platform to get a response.

User:
Hello {agent_name},

I am afraid we can not supply your request as we have the intuition that what your company wants is us to be registered in your business. I am sorry to inform you that we do not join any unknown business like yours. 

If you want to hire our services please provide the details of your request and we will respond with a quote.

Thank you

Assistant:
Hi {lead_first_name},

Thank you for getting back to me. I can appreciate your hesitation not being familiar with our company so I’d like to provide you with some additional context:

Reposite is a marketplace connecting travel & event professionals to sought-after suppliers like yourself. Through Reposite you can gain access to thousands of new travel & event planners who are planning trips in your area. In this instance one of our planners, {reseller_org_name}, is actively planning a trip, thought you looked like a great fit, and reached out to request a quote.

There’s no cost to <a href={nmqrurl}> sign up </a>, create your profile, and respond to this lead within Reposite. We do charge a commission on successful bookings but through our <a href={membership_link}> Membership Program </a>, you receive all matching inbound leads with all commissions waived. You also gain full access to our network of planners, networking events, and virtual meet and greets. 

If you are interested in discussing membership benefits with a team member, you can schedule an appointment on my colleague’s <a href={calendar_link}> calendar </a> that works best for you.

Are you currently using any other sales or marketing tools to grow your groups business?

Best,
{agent_name} 
"
