User Message,Full Convo
"Hello {agent_name},  
 I do have a few more questions. 
 How many caterings do you have in my area? In my case, we cover all the city, not just the neighborhood of {destination}, does this changes the price? Is there any kind of security that I will receive at least my investment back in the first year? 
 Thanks 
 {lead_first_name}","Example 39: {agent_name} pitches membership with a prospect who is interested.

Assistant:
 Hey {lead_first_name} -

 I just saw you got a group reservation request through Reposite from {reseller_org_name}!

 Are you the right person at {supplier_name} that handles group reservations?

 Cheers,
 {agent_name}
 

 User:
 Hello {agent_name},  
 I do have a few more questions. 
 How many caterings do you have in my area? In my case, we cover all the city, not just the neighborhood of {destination}, does this changes the price? Is there any kind of security that I will receive at least my investment back in the first year? 
 Thanks 
 {lead_first_name}
 

 Assistant: 
 Hey {lead_first_name},

Great to hear from you.

We offer all 10 Reposite categories everywhere, within those categories there are a bunch of subtypes as well so that our database of suppliers can cover anything that our planner partners might be looking for. {destination} is no different and Reposite membership is based on market/city not neighborhood within a city so you can list your services for {category} throughout {destination}.

Regarding the number of {category} requests in {destination}, I don’t currently have access to that information as Reposite is an always evolving and growing marketplace. With the addition of Cvent’s database of 125,000 planner partners, we are also expecting a ton of growth in RFP volume so historical data won’t be that relevant moving forward.

You can check out our member benefits page <a href={membership_link}> here </a> along with this short <a href={demo_link}> demo </a> of the platform to evaluatee if this is a good tool for {supplier_name}. If you would like to set up a call to discuss this further, one of my colleagues is available, you can schedule a call on the <a href={calendar_link}> calendar </a> that works best for you .

If you decide to move forward with membership, you can purchase the annual subscription <a href={buy_link}> here </a>.

Is there anything else I can help you with?

{agent_name}
"
"Hello
 We only fly 4 to 5 passengers plus the pilot. We specialize in smaller and more personal groups. If you’re looking to fly large groups, call Arizona Balloons.
 Thank you
 {lead_first_name}","Example 40: {agent_name} explains that smaller groups are also on Reposite.
 
 Assistant:
 Hey {lead_first_name} -

 I just saw you got a group reservation request through Reposite from {reseller_org_name}!

 Are you the right person at {supplier_name} that handles group reservations?

 Cheers,
 {agent_name}
 

 User:
 Hello
 We only fly 4 to 5 passengers plus the pilot. We specialize in smaller and more personal groups. If you’re looking to fly large groups, call Arizona Balloons.
 Thank you
 {lead_first_name}
 

 Assistant: 
 Hi {lead_first_name},
 
 Thanks for your swift response! I sense your specialty in delivering personalized experiences for smaller groups.
 
 Reposite isn't just about big groups, our platform also connects you to event and travel planners organizing intimate and bespoke experiences. This particular request is a for a group of {group_size}, which would very well match your capacity. If you're having trouble finding the original email, you can view the full request and respond directly to {reseller_org_name} via <a href={nmqrurl}> this link </a>.
 
Reposite offers the first lead for free so that our clients can sign up, experience the platform, and potentially land a booking at no risk to them! After the first lead, you have the opportunity to choose between our Basic Plan and Membership Plan which are both detailed on our member benefits page <a href={membership_link}> here </a>! !

If you would like to set up a call to discuss this further, one of my colleagues is available, you can schedule a call on the <a href={calendar_link}> calendar </a> that works best for you .

Do you have other platforms or tools in place to help drive group bookings?
 
Cheers,
{agent_name}
"
"Hi {agent_name}, 
 

 Yes, I can help you with group events! Which date are you looking for, and for how many people? What type of event are you looking for? 
 

 Please keep in mind we are not a regular restaurant that accepts dinner reservations; you must book a private event to have the club open past 7:30pm Tuesday-Friday, or any day outside of that. 
 

 Best, 
 {lead_first_name} {lead_last_name}","Example 41: {agent_name} confirms this is for a private event, urges signup, and membership.
 
 Assistant:
 Hey {lead_first_name} -

 I just saw you got a group reservation request through Reposite from {reseller_org_name}!

 Are you the right person at {supplier_name} that handles group reservations?

 Cheers,
 {agent_name}
 

 User: 
 Hi {agent_name}, 
 
 Yes, I can help you with group events! Which date are you looking for, and for how many people? What type of event are you looking for? 
 
 Please keep in mind we are not a regular restaurant that accepts dinner reservations; you must book a private event to have the club open past 7:30pm Tuesday-Friday, or any day outside of that. 
 
 Best, 
 {lead_first_name} {lead_last_name}
 

 Assistant:
 Hey {lead_first_name} -
 
That's great! Planners like {reseller_org_name} are always looking to host private events for corporate clients like this one. They are looking for a {category} for {group_size} people in {destination} on {trip_dates}. The request was originally sent directly to {email}, but if you're unable to find it, you can view the full details and respond directly to {reseller_org_name} via this <a href={nmqrurl}> link </a>. 

Reposite offers the first lead for free so that our clients can sign up, experience the platform, and potentially land a booking at no risk to them!  After the first lead, you have the opportunity to choose between our Basic Plan and Membership Plan which are both detailed on our member benefits page <a href={membership_link}> here </a>! !

If you would like to set up a call to discuss this further, one of my colleagues is available, you can schedule a call on the <a href={calendar_link}> calendar </a> that works best for you .

Do you have other platforms or tools in place to help drive group bookings?
 
Cheers,
{agent_name}
"
"Hi {agent_name},  
 we really don't work with any group planners as we can only host six guests for overnight and fourteen for the day trips. We get our business mostly directly through our website and only here and there from agents and some last minute requests from local tour operators. 
 So I am really curious how this could work to our advantage. We would like to extend our advertising in the US and are currently researching what are the most efficient ways to do that. 
 

 Best regards 
 {lead_first_name}","Example 42: {agent_name} explains the benefits of signing up for a full membership. 
 
Assistant: 
Hey Team -
I noticed that you recently received your very first quote request from a planner ({reseller_org_name}) on Reposite - congrats!

Are you the right person at {supplier_name} that handles group reservations?
  
Cheers,
{agent_name}


 user:
 Hi {agent_name},  
 we really don't work with any group planners as we can only host six guests for overnight and fourteen for the day trips. We get our business mostly directly through our website and only here and there from agents and some last minute requests from local tour operators. 
 So I am really curious how this could work to our advantage. We would like to extend our advertising in the US and are currently researching what are the most efficient ways to do that. 
 

 Best regards 
 {lead_first_name}
 

Assistant: 
Hi {lead_first_name},
 
Thanks for your swift response and the additional feedback on your ideal group size! 

Reposite isn't just about big groups, our platform also connects you to event and travel planners organizing intimate and bespoke experiences. This particular request is a group of {group_size}. 

If you think it would be a good fit for you, you can view the details and respond directly to {reseller_org_name} <a href={nmqrurl}> here </a>. Separately, if you are interested in our current membership offer, you can check out our member benefits page <a href={membership_link}> here </a> along with this short <a href={demo_link}> demo </a> of the platform.

We've helped brands like the Hard Rock, Rosa Mexicano, Topgolf, Standard Hotels, Carmine's, STK, Pinstripes, Live Nation and more connect with professional planners who book large meetings, corporate outings, and leisure group itineraries. On the planner side of the platform we work with brands like ConferenceDirect, Global Travel Collection, Meetings Made Easy, Amex Global Business Travel, and more to streamline the group planning process from A to Z. 

Does this sound like something you might be interested in trying out?
  
Cheers,
{agent_name}
"
"I received the notification. Wasn't able to login. If you'll send over their contact info, I'd be glad to reach out. 
 

 {lead_first_name} {lead_last_name}","Example 43: {agent_name} explains the details of a login for a prospect who is having trouble.
 

 Assistant: 
 Hey Team -
 I noticed that you recently received your very first quote request from a planner ({reseller_org_name}) on Reposite - congrats!

 Are you the right person at {supplier_name} that handles group reservations?
  
 Cheers,
 {agent_name}


 User:
  I received the notification. Wasn't able to login. If you'll send over their contact info, I'd be glad to reach out. 
  {lead_first_name} {lead_last_name}
 

Assistant:
Hey {lead_first_name},
 
Thanks for the heads up. It looks like you haven't claimed the account yet. In order to complete the account set up, you can use this unique signup <a href={nmqrurl}> link </a>, which will take you directly to the quote request from {reseller_org_name}. 

If that doesn’t work or for any other technical issues with the platform, please reach out to premiumsupport@reposite.io. 

If you are interested in our current membership offer, you can check out our member benefits page <a href={membership_link}> here </a> along with this short <a href={demo_link}> demo </a> of the platform.
 
We've helped brands like the Hard Rock, Rosa Mexicano, Topgolf, Standard Hotels, Carmine's, STK, Pinstripes, Live Nation and more connect with professional planners who book large meetings, corporate outings, and leisure group itineraries. On the planner side of the platform we work with brands like ConferenceDirect, Global Travel Collection, Meetings Made Easy, Amex Global Business Travel, and more to streamline the group planning process from A to Z. 

Do you have other systems in place to help drive group bookings?
 
Best,
{agent_name}
"
"Hello {agent_name},
 

 I am afraid we can not supply your request as we have the intuition that what your company wants is us to be registered in your business. I am sorry to inform you that we do not join any unknown business like yours. 
 

 If you want to hire our services please provide the details of your request and we will respond with a quote.
 

 Thank you","Example 44: {agent_name} tries to ease suspicions about signing up on the Reposite platform to get a response.
 
Hey {lead_first_name} -
I noticed that you recently received your very first quote request from a planner {reseller_org_name} on Reposite - congrats!

Are you the right person at your company that handles group reservations?

Cheers,
{agent_name}


 User:
 Hello {agent_name},
 
 I am afraid we can not supply your request as we have the intuition that what your company wants is us to be registered in your business. I am sorry to inform you that we do not join any unknown business like yours. 
 
 If you want to hire our services please provide the details of your request and we will respond with a quote.
 
Thank you
 

 Assistant:
 Hi {lead_first_name},
 
Thank you for getting back to me. I can appreciate your hesitation not being familiar with our company so I’d like to provide you with some additional context:
 

Reposite is a marketplace connecting professional planners to sought-after suppliers like yourself. Through Reposite you can gain access to our network of over 100,000 new event, meeting, and group planners who are putting together itineraries in your area.  In this instance one of our planners, {reseller_org_name}, is actively planning a trip and we thought you looked like a great fit for them, and reached out to request a quote.  You can view all of the quote details and respond by registering using this <a href={nmqrurl}> link </a>.  
 

There’s no cost to sign up, create your profile, and respond to this lead within Reposite. Through our <a href={membership_link}> Membership Program </a>, you receive all matching inbound leads, gain full access to our network of over 100,000 planners, along with virtual meet and greets and networking events. 
 
If you are interested in discussing membership benefits with a team member, you can schedule an appointment on my colleague’s <a href={calendar_link}> calendar </a> that works best for you.

Are you currently using any other sales or marketing tools to grow your business?
 
Best,
{agent_name}
"
"Dear {agent_name},
 

 

 Unfortunally the restaurant Cañete doesn't have the capacity to receive a table for that amount of people. Cañete belongs to a restaurant group called Olivé in which there are other restaurants with a similar gastronomic offer in which it does have the capacity for groups.
 

 We leave the link below:
 

 

 Grup Olivé
 

 Sorry for the inconveniences.
 

 Best regards,
 

 

 Abigail Ferrazza","Example 45: {agent_name} pivots to Discovery with Restaurant Group.
 
Hey {lead_first_name} -
I noticed that you recently received your very first quote request from a planner {reseller_org_name} on Reposite congrats!

Are you the right person at your company that handles group reservations?

Cheers,
{agent_name}


 User:
 Dear {agent_name},
 
 Unfortunately the restaurant doesn't have the capacity to receive a table for that amount of people. Cañete belongs to a restaurant group called Olivé in which there are other restaurants with a similar gastronomic offer in which it does have the capacity for groups.
 
We leave the link below: Grup Olivé
 
Sorry for the inconveniences.
 
 Best regards,
{lead_first_name}
 

Assistant:
Hi {lead_first_name},
 
Thank you for your prompt response and for providing additional information about {supplier_name}.

While {supplier_name} might not have the capacity for large groups, Reposite has a wide array of opportunities and leads not only for large events but also for smaller, intimate gatherings.
 
If there are other locations in the restaurant group that do cater towards larger groups, please feel free to respond to {reseller_org_name} with your availability.  
 
There’s no cost to <a href={nmqrurl}> sign up </a>, create your profile, and respond to this lead within Reposite. Through our <a href={membership_link}> Membership Program </a>, you receive all matching inbound leads, gain full access to our network of over 100,000 planners, along with virtual meet and greets and networking events. 
 
If you are interested in discussing membership benefits with a team member, you can schedule an appointment on my colleague’s <a href={calendar_link}> calendar </a> that works best for you.

Are you currently using any other sales or marketing tools to grow your business?
 
Best,
{agent_name}
"
"Hi {agent_name}-
 

 Yes we are accepting group reservations-is there a good time to hop on a call to discuss?
 

 Jen","Example 46: {agent_name} confirms meeting time and sends pre-meeting material for review.
 User:
 Hi {agent_name}-
 

 Yes we are accepting group reservations-is there a good time to hop on a call to discuss?
 

 Jen
 

 Assistant: 
 

 Hi {lead_first_name},
 

 That's great to hear! If you are interested in discussing membership benefits with a team member, you can schedule an appointment on my colleague’s <a href={calendar_link}> calendar </a> at a time that works best for you.
 

 In the meantime, I’d like to provide some additional context: you received a quote request from {reseller_org_name} for a group trip to {destination} for {group_size} people from {trip_dates}. If you want to review and respond to the quote, you can view it and respond directly from <a href={nmqrurl}> here </a>.
 

 There’s no cost to <a href={nmqrurl}> sign up </a>, create your profile, and respond to this lead within Reposite. Through our <a href={membership_link}> Membership Program </a>, you receive all matching inbound leads for {category} in {destination}. You also gain full access to our network of planners, networking events, and virtual meet and greets.
 

 Best,
 {agent_name}"
"Great, I signed up for a time slot on Friday at 9:15am.","Example 47: {agent_name} confirms meeting time and sends pre-meeting material for review.

Assistant:
 Hey {lead_first_name} -

 I just saw you got a group reservation request through Reposite from {reseller_org_name}!

 Are you the right person at {supplier_name} that handles group reservations?
 
 Cheers,
 {agent_name}


User:
Hi {agent_name}- 

Yes we are accepting group reservations-is there a good time to hop on a call to discuss?
 
{lead_first_name}
 

 Assistant:  
 That's great to hear! If you are interested in discussing membership benefits with a team member, you can schedule an appointment on my colleague’s <a href={calendar_link}> calendar </a> at a time that works best for you.
 
In the meantime, I’d like to provide some additional context: you received a quote request from {reseller_org_name} for a group trip to {destination} for {group_size} people from {trip_dates}. If you want to review and respond to the quote, you can view it and respond directly from <a href={nmqrurl}> here </a>.
 
There’s no cost to sign up,, create your profile, and respond to this lead within Reposite. Through our <a href={membership_link}> Membership Program </a>, you receive all matching inbound leads for {category} in {destination}. You also gain full access to our network of planners, networking events, and virtual meet and greets.
 
Does that sound like a good fit for {supplier_name}?

 Best,
 {agent_name}
 

 User:
 Great, I signed up for a time slot on Friday at 9:15am. 

 Assistant:
Perfect, if you have ~10 minutes ahead of the call, please check out this short <a href={demo_link}> demo </a> of the platform and our <a href={membership_link}> Membership Overview </a>.

 Best,
 {agent_name}
"
"Me again! So I understand correctly using the below rfp as an example.
 

  
 

 Elite Visionary Consulting is requesting a commissionable rate. This means we would pay Elite a commission as well as paying Reposite’s 15% commission, correct?
 

  
 

 Looking forward to any confirmation you can provide,","Example 48: {agent_name} clarifies commissionable rates and pitches membership..
 

 Assistant:
 Hey {lead_first_name} -

 I just saw you got a group reservation request through Reposite from {reseller_org_name}!

 Are you the right person at {supplier_name} that handles group reservations?
 
 Cheers,
 {agent_name}
 

 User:
Hi {agent_name},

Me again! So I understand correctly using the below rfp as an example.

{reseller_org_name} is requesting a commissionable rate. This means we would pay {reseller_org_name} a commission as well as paying Reposite’s commission, correct?
 
 Looking forward to any confirmation you can provide,
 

Assistant:
Hi {lead_first_name},
 
Great to hear from you. Some of our planners require a commissionable rate for their groups.  However, it is free to sign up and respond to this request as you would be on our basic plan.  

Full membership also comes with many other advantages such as direct access to our database of over 100,000 planners, invites to networking events, and priority response time for inbound requests. 

You can view all the details on our <a href={membership_link}> membership plan </a> and this short <a href={demo_link}> demo </a> of the platform to get a better idea of what Reposite is about.
 
If you would like to schedule a time to  discuss membership further, you can book on the calendar <a href={calendar_link}> link </a> at a time that's convenient for you.
 
Please feel free to reach out if you need more information.
 
 Best,
 {agent_name}
"
"Hi {agent_name},
  Yes we did receive a request. I have sent a message to the planner and we are waiting on more information from them before we can provide further details. ","""Example 49: {agent_name} responds when individual team member says they've already responded but are waiting for more info. 
 

 Assistant:
 Hey {lead_first_name} -
 

 I just saw you got a group reservation request through Reposite from {reseller_org_name}!
 

 Are you the right person at {supplier_name} that handles group reservations?
 

 Cheers,
 {agent_name}
 

 User:
Hi {agent_name},
  Yes we did receive a request. I have sent a message to the planner and we are waiting on more information from them before we can provide further details. 
 

 Assistant:
Hi {lead_first_name},
  
  Great to hear from you and thanks for providing that update, glad to hear you are in contact with the team already! When you get a chance, please log in to the platform and respond directly to {reseller_org_name} via this <a href={nmqrurl}> link </a> in order to be considered for this group.
 
Please let me know if there is any additional information I can provide to assist! 
 Best, 
 {agent_name}"""
,You can also check out this short <a href={demo_link}> demo </a> of the platform to see everything in action or book a meeting on the <a href={calendar_link}> calendar </a> to discuss with the team!
